Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
ALXO,ALX Oncology Holdings Inc.,Healthcare,Biotechnology,USA,304380000,,7.64,0.022799999999999997,119014,Triangle Descending,1,-,-2.98,2.2,40750000,6.49,,-3.44,0.71,30010000.0,17.58,-121200000.0,,-0.89,,30.55,,,24.9,1.28,3870000.0,47.09,7.04,1.09,8.2,34.4,35.5,49.7,7.15,1.07,,37.0,5.82,20.40,32.21,,,,,62.55,,,11.5,,,31.27,0.66,55,11.5,,,32.33,6.29,6.75,True,0.0,42.5,,0.72,7.47,True,0.0,,164210,2.0,12.98,22.28,26.91,2023-02-20 12:15:00,12.9,23.58,,
UROY,Uranium Royalty Corp.,Energy,Uranium,Canada,244970000,,2.46,-0.016,587340,Triangle Descending,1,-,-0.04,18.05,99580000,7.52,,,0.0,81560000.0,4.68,,,,19.84,7.52,,,,,760000.0,1.99,1.74,1.41,,,,25.68,,,,,2.1,5.00,3.8,,,,,50.8,,,,,,17.14,0.14,10,,,,44.31,3.33,6.2,True,,,,0.97,2.50,True,,,604390,,6.62,0.85,5.35,2023-02-20 12:15:00,0.93,1.26,,
CNX,CNX Resources Corporation,Energy,Oil & Gas E&P,USA,2800000000,,15.71,-0.045,5155287,Triangle Descending,1,-,-0.1,3.19,176780000,4.03,7.95,1.98,0.0,168430000.0,2.84,-142100000.0,,0.58,97.5,13.2,3840000000.0,0.73,67.5,5.41,29830000.0,10.59,16.69,0.94,4.26,1.7,19.44,3.56,0.12,131.39,41.6,5.7,14.55,24.21,6.71,,4.18,24.3,51.2,35.11,1.32,,0.4,26.6,82.6,8.01,0.61,466,0.4,4.8,67.0,43.06,3.77,3.65,True,0.75,119.7,3.7,1.78,16.45,True,0.75,,2900000,3.2,3.28,3.87,10.63,2023-02-20 12:15:00,17.71,10.3,2023-01-26,BMO
DBC,Invesco DB Commodity Index Tracking Fund,Financial,Exchange Traded Fund,USA,0,,23.85,-0.0075,1193587,"['Multiple Bottom', 'Triangle Descending']",2,-,,,0,1.97,,,,,4.37,,,,,7.45,,,,,,8.16,,,,,,4.15,,,,,22.91,30.64,3.25,0.14,,,,22.15,,0.61,,,,4.1,0.37,0,,,,42.0,1.1,1.31,True,,,,0.50,24.03,True,,,2390000,,2.38,2.0,7.44,2023-02-20 12:15:00,,,,
USO,"United States Oil Fund, LP",Financial,Exchange Traded Fund,USA,0,,67.02,-0.0209,3850789,"['Multiple Bottom', 'Triangle Descending']",2,-,,,0,4.08,,,,,5.06,,,,,6.97,,,,,,9.69,,,,,,5.48,,,,,61.81,92.20,4.41,,,,,27.31,,,,,,8.43,1.87,0,,,,45.0,2.0,2.53,True,,,,1.02,68.45,True,,,3780000,,2.59,0.98,8.82,2023-02-20 12:15:00,,,,
GROY,Gold Royalty Corp.,Basic Materials,Other Precious Metals & Mining,Canada,323790000,,2.24,-0.0044,289466,Triangle Descending,1,-,-0.14,34.8,134900000,3.86,,-0.05,0.0,94320000.0,8.2,-17300000.0,,,10.5,15.47,3900000.0,83.02,69.8,3.37,280000.0,22.76,3.98,0.56,,2.6,5.75,45.89,0.1,22.8,,3.3,2.11,4.45,3.86,0.04,,,3.9,49.66,,1.79,2.4,,55.5,6.16,0.09,7,2.4,350.0,,38.16,2.78,3.46,True,0.0,92.2,,0.72,2.25,True,0.02,,400100,2.4,5.86,7.86,15.56,2023-02-20 12:15:00,0.29,0.69,,
OIL,iPath Pure Beta Crude Oil ETN,Financial,Exchange Traded Fund,USA,0,,29.15,-0.0215,60432,Triangle Descending,1,-,,,0,3.8,,,,,4.99,,,,,6.9,,,,,,9.39,,,,,,7.17,,,,,26.72,39.74,4.43,,,,,26.65,,,,,,9.09,0.78,0,,,,45.44,1.83,2.37,True,,,,1.56,29.79,True,,,38810,,2.43,0.77,8.17,2023-02-20 12:15:00,,,,
CCF,Chase Corporation,Basic Materials,Specialty Chemicals,USA,903360000,22.27,97.66,0.0265,22240,Wedge,1,-,4.39,0.4,9420000,6.0,,,7.5,8270000.0,10.84,41400000.0,,,71.6,2.69,353500000.0,2.56,0.6,1.08,50000.0,0.32,39.61,2.47,,7.9,,3.51,6.09,16.05,,11.3,74.36,100.71,13.22,1.0,29.91,1.2,8.1,3.03,0.71,1.02,2.5,5.2,37.1,31.33,2.68,683,4.1,37.2,16.2,60.01,2.94,2.74,True,0.44,31.0,11.7,0.97,95.14,True,0.44,22.7,23010,,4.32,7.19,11.3,2023-02-20 12:15:00,0.66,2.36,,
CTG,"Computer Task Group, Incorporated",Technology,Information Technology Services,USA,115590000,7.9,7.4,0.0054,13831,Wedge,1,-,0.94,3.3,14480000,1.6,11.47,0.65,0.0,13940000.0,0.95,14100000.0,0.53,0.12,53.1,1.65,359600000.0,0.32,73.2,0.19,10000.0,6.92,6.63,1.12,21.7,7.9,11.12,11.48,1.72,4.31,15.0,14.8,6.42,10.10,2.12,,6.92,19.3,15.6,26.73,0.9,,1.8,3.8,23.2,15.26,0.31,3250,1.8,17.2,3.8,51.78,3.97,3.85,True,0.0,35.0,3.9,0.57,7.36,True,0.0,0.0,24170,3.0,1.58,2.51,4.98,2023-02-20 12:15:00,0.1,0.56,2023-02-23,BMO
ADTN,"ADTRAN Holdings, Inc.",Technology,Communication Equipment,USA,1340000000,,16.99,-0.0174,811737,Wedge,1,-,-0.64,2.1,77660000,1.05,14.04,1.21,1.51,74920000.0,10.3,-45100000.0,,0.16,90.5,16.76,821400000.0,1.63,460.9,43.05,2160000.0,31.66,11.93,1.42,81.95,5.0,29.4,19.82,1.42,12.0,2.3,9.4,16.3,25.47,9.58,0.36,,17.6,4.8,33.29,1.39,2.12,0.9,2.4,33.4,4.23,0.62,1335,1.7,146.7,5.7,36.43,3.11,3.53,True,0.13,167.7,5.5,1.64,17.29,True,0.0,,493730,2.1,5.5,9.35,15.03,2023-02-20 12:15:00,2.88,4.37,2023-02-20,AMC
PXS,Pyxis Tankers Inc.,Industrials,Marine Shipping,Greece,57510000,,5.42,0.0,39780,Wedge,1,-,-1.29,54.62,10610000,3.44,5.21,1.04,0.0,4820000.0,3.44,400000.0,,0.46,1.9,10.84,48100000.0,1.2,10.6,22.48,380000.0,66.77,5.17,1.05,20.0,0.3,6.07,130.52,0.41,13.37,,0.9,1.88,5.99,12.45,,21.3,2.4,6.9,9.46,-0.55,,1.0,3.8,37.8,188.11,0.29,0,1.1,142.9,9.6,56.35,5.22,5.54,False,1.32,179.2,0.9,0.34,5.42,True,1.21,,118740,2.0,7.55,4.37,37.3,2023-02-20 12:15:00,7.95,3.22,2022-11-14,AMC
BLTE,"Belite Bio, Inc",Healthcare,Biotechnology,USA,800680000,,31.56,-0.0199,11095,Wedge,1,-,-0.34,51.94,24870000,1.81,,,0.0,6860000.0,6.82,-8400000.0,,,0.6,22.95,,,68.0,116.78,40000.0,21.15,2.0,15.81,,,57.5,,0.68,46.28,,,8.8,44.70,4.69,,,,,29.4,,,10.7,,,258.64,1.09,12,10.7,,,55.26,4.45,3.1,False,,,,0.86,32.20,True,,,12890,2.0,3.37,4.64,8.49,2023-02-20 12:15:00,0.61,3.24,,
IEP,Icahn Enterprises L.P.,Industrials,Conglomerates,USA,18370000000,,54.27,-0.0028000000000000004,213406,Wedge,1,-,-1.46,0.1,337470000,0.74,73.64,0.74,0.0,336900000.0,3.27,-414000000.0,,0.15,86.9,0.67,13100000000.0,1.4,68.3,3.84,960000.0,4.21,14.65,3.7,91.93,1.5,70.0,2.39,21.31,2.55,,9.2,47.17,55.67,7.15,8.0,5.98,22.9,0.3,2.51,0.71,14.74,,9.1,12.9,15.05,0.48,19500,,26.4,0.9,63.84,0.73,0.89,True,1.5,31.5,3.2,0.47,54.42,True,1.5,,449790,1.0,0.86,3.63,4.35,2023-02-20 12:15:00,0.29,2.14,2023-02-24,BMO
SOVO,"Sovos Brands, Inc.",Consumer Defensive,Packaged Foods,USA,1300000000,,13.35,0.0349,426493,Wedge,1,-,-0.28,3.0,100910000,0.82,22.44,0.59,73.34,90750000.0,1.52,-28600000.0,,0.17,92.4,3.33,805500000.0,1.62,78.6,0.2,1690000.0,6.97,4.95,2.7,4.39,2.4,17.4,5.25,0.84,15.9,4.7,5.7,9.52,16.83,7.1,,36.79,,3.3,20.68,,,1.5,,28.6,40.23,0.54,608,2.2,16.9,1.5,46.47,4.2,3.47,True,0.97,123.1,3.6,1.68,12.90,True,0.97,,253470,1.8,1.55,2.54,5.9,2023-02-20 12:15:00,1.86,6.65,2023-03-08,AMC
FBRT,"Franklin BSP Realty Trust, Inc.",Real Estate,REIT - Mortgage,USA,1200000000,,14.51,-0.0062,161157,Wedge,1,-,-3.13,0.2,83670000,3.35,8.97,1.62,5.67,82180000.0,3.87,-131600000.0,,0.36,59.3,2.62,207100000.0,5.81,120.2,0.59,2820000.0,0.34,15.72,0.92,16.33,1.8,16.25,4.69,2.61,5.55,,13.0,10.34,16.20,12.48,1.42,,17.0,0.1,10.43,,9.79,,21.7,13.5,40.33,0.42,0,,78.0,,55.63,2.97,2.93,True,3.34,49.2,63.6,0.63,14.60,True,2.55,,257610,2.3,1.46,4.18,4.81,2023-02-20 12:15:00,3.43,10.95,2023-02-22,AMC
RWAY,Runway Growth Finance Corp.,Financial,Credit Services,USA,531730000,15.61,12.85,-0.0206,66934,Wedge,1,-,0.82,0.2,40770000,0.62,7.7,1.67,306.2,40260000.0,2.8,33100000.0,1.73,0.39,61.8,7.53,89300000.0,5.95,21.5,3.12,80000.0,1.53,14.07,0.91,19.3,4.1,14.69,5.38,0.14,91.68,9.0,5.6,10.76,14.92,10.87,1.44,,15.1,6.1,13.87,,11.21,,,68.1,19.42,0.30,0,,46.8,58.7,51.86,1.82,2.26,True,0.59,6.8,37.0,0.59,13.12,True,0.59,0.0,113390,1.6,0.38,3.38,3.29,2023-02-20 12:15:00,0.19,0.69,2023-03-02,AMC
TESS,TESSCO Technologies Incorporated,Technology,Communication Equipment,USA,43780000,4790.0,4.79,0.0084,16134,Wedge,1,-,0.0,30.59,9200000,2.44,47.9,0.1,0.0,6660000.0,4.2,0.0,479.0,-0.5,49.0,1.54,449100000.0,0.1,77.6,5.63,0.0,12.59,8.51,0.56,125.6,0.1,,15.67,0.36,13.27,10.0,0.4,4.03,6.50,2.24,,,32.9,2.0,26.31,0.9,,1.2,4.8,19.9,18.86,0.13,530,2.1,12.1,0.4,44.86,1.79,2.53,False,0.86,65.9,0.1,1.21,4.75,True,0.86,,13310,1.0,2.22,2.19,6.73,2023-02-20 12:15:00,0.05,0.24,2023-02-07,AMC
TALO,Talos Energy Inc.,Energy,Oil & Gas E&P,USA,1530000000,3.19,17.57,-0.0492,1173306,Wedge,1,-,5.5,0.53,82580000,9.94,3.6,4.88,0.0,25840000.0,12.46,460200000.0,,0.73,97.7,13.41,1690000000.0,0.9,67.5,3.55,6400000.0,13.11,13.99,1.26,37.32,16.4,28.6,41.01,1.06,16.6,,52.5,11.87,25.49,6.94,,4.11,10.3,21.3,31.07,2.26,,0.7,36.9,81.8,48.02,0.86,443,0.7,29.6,46.2,37.82,2.97,4.05,True,0.58,,27.2,1.11,18.48,True,0.56,0.0,1060000,1.8,9.62,8.57,8.71,2023-02-20 12:15:00,24.79,6.04,2023-02-28,AMC
PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,51410000000,7.46,208.96,-0.0342,5546181,Wedge,1,S&P 500,28.03,0.69,239000000,9.69,8.41,24.85,0.03,236070000.0,12.34,7110000000.0,0.3,5.77,92.5,16.19,24790000000.0,2.07,810.3,1.15,4680000.0,9.19,96.02,2.18,20.07,19.4,272.35,2.44,7.41,28.22,24.72,30.5,190.41,274.50,8.51,26.06,10.2,35.5,18.2,23.88,1.42,12.47,0.9,38.5,54.8,9.74,7.18,1932,1.0,22.1,42.3,34.13,3.29,2.74,True,0.23,94.9,28.7,2.72,216.37,True,0.18,28.4,2040000,2.5,8.65,8.24,10.17,2023-02-20 12:15:00,1.98,2.3,2023-02-22,AMC
GATE,Marblegate Acquisition Corp.,Financial,Shell Companies,USA,413850000,669.33,10.04,0.0,48,Wedge,1,-,0.01,,41210000,0.2,,,,28680000.0,0.2,600000.0,,,94.8,1.01,,,,4.1,0.0,1.62,6.98,1.44,,0.2,,,0.0,,,0.2,9.78,10.20,0.2,,,,,1.57,,,0.7,,,2.66,0.04,0,0.7,,,48.31,0.16,0.16,False,0.0,,,0.01,10.04,True,0.0,0.0,6220,,0.2,0.21,1.27,2023-02-20 12:15:00,0.02,0.75,,
NRGU,MicroSectors U.S. Big Oil Index 3X Leveraged ETNs,Financial,Exchange Traded Fund,USA,0,,403.01,-0.1407,170384,Wedge,1,-,,,0,22.89,,,,,23.81,,,,,35.95,,,,,,9.57,,,,,,33.09,,,,,239.17,797.00,18.0,,,,,49.43,,,,,,68.5,41.60,0,,,,36.99,6.38,7.47,False,,,,1.92,469.00,True,,,88630,,20.74,17.15,16.31,2023-02-20 12:15:00,,,,
USL,"United States 12 Month Oil Fund, LP",Financial,Exchange Traded Fund,USA,0,,34.09,-0.0196,16380,Wedge,1,-,,,0,3.78,,,,,4.8,,,,,5.31,,,,,,8.61,,,,,,6.33,,,,,31.66,45.45,3.97,,,,,24.99,,,,,,7.68,0.85,0,,,,45.18,1.7,2.25,True,,,,0.40,34.77,True,,,41200,,2.39,0.83,7.23,2023-02-20 12:15:00,,,,
USCI,"United States Commodity Index Fund, LP",Financial,Exchange Traded Fund,USA,0,,54.11,-0.0022,42149,Wedge,1,-,,,0,0.7,,,,,3.09,,,,,3.24,,,,,,2.03,,,,,,11.54,,,,,48.6,62.72,3.86,,,,,13.73,,,,,,11.34,0.63,0,,,,41.93,0.84,0.9,True,,,,1.12,54.23,True,,,37480,,1.91,1.93,2.23,2023-02-20 12:15:00,,,,
PTH,Invesco DWA Healthcare Momentum ETF,Financial,Exchange Traded Fund,USA,0,,119.47,0.018000000000000002,6419,Wedge,1,-,,,0,0.5,,,,,1.7,,,,,1.66,,,,,,9.83,,,,,,7.77,,,,,105.92,139.20,2.88,,,,,14.17,,,,,,12.79,1.85,0,,,,46.65,1.49,1.29,False,,,,1.03,117.36,True,,,6250,,1.13,1.67,2.04,2023-02-20 12:15:00,,,,
SPWH,"Sportsman's Warehouse Holdings, Inc.",Consumer Cyclical,Specialty Retail,USA,369090000,4.87,9.89,0.0102,412763,Wedge,1,-,2.03,2.0,38410000,5.44,8.47,1.17,18.72,36830000.0,7.73,87900000.0,0.24,0.29,,4.99,1440000000.0,0.26,18.4,6.51,2940000.0,4.54,7.38,1.34,14.19,10.0,13.17,11.54,0.07,141.96,20.72,29.5,7.75,12.28,5.1,,20.85,28.4,27.7,19.46,0.9,,0.1,14.1,33.0,27.61,0.35,3300,1.4,10.3,8.4,56.95,3.53,3.62,True,0.41,32.1,6.1,0.98,9.79,True,0.0,0.0,420100,2.3,3.91,3.57,5.07,2023-02-20 12:15:00,7.97,6.99,2022-12-07,AMC
FMY,First Trust Mortgage Income Fund,Financial,Closed-End Fund - Debt,USA,48960000,61.16,11.62,-0.0017000000000000001,2061,Wedge,1,-,0.19,,4210000,0.35,,,,4210000.0,2.38,,,,58.34,4.5,2850000.0,17.15,,,0.0,1.53,12.09,0.96,,,,8.65,,,,,10.52,13.00,3.66,0.66,,,,10.62,,5.68,,,,10.46,0.14,0,,18.8,,54.53,0.56,0.85,False,,,,0.40,11.64,True,,,5190,,0.96,0.97,0.65,2023-02-20 12:15:00,0.0,0.0,,
PSEC,Prospect Capital Corporation,Financial,Asset Management,USA,3060000000,95.75,7.66,0.0039000000000000003,1072372,Wedge,1,-,0.08,27.12,399430000,1.46,8.51,0.9,0.01,291070000.0,4.36,,19.15,0.23,8.61,1.32,781640000.0,3.91,13.6,,5620000.0,5.2,9.95,0.77,2.2,,6.5,9.03,,,5.0,,6.09,8.63,9.59,0.72,,2.74,,11.24,,9.4,,,,25.78,0.13,0,,21.4,,59.99,1.35,1.59,True,,71.5,,0.83,7.63,True,,50.55,1290000,3.5,1.52,4.59,3.98,2023-02-20 12:15:00,1.93,4.36,2023-02-08,AMC
NOVA,Sunnova Energy International Inc.,Technology,Solar,USA,2040000000,,18.03,0.013500000000000002,2394882,Wedge,1,-,-1.28,0.7,114820000,6.0,,-1.23,0.04,105350000.0,5.4,-146800000.0,,-0.37,,23.01,427100000.0,4.79,56.6,8.28,24350000.0,29.32,10.86,1.66,16.3,2.3,35.65,0.66,3.64,4.95,14.0,11.8,12.47,31.47,0.11,,,,1.5,42.71,2.11,,1.6,,48.0,44.59,1.26,736,2.0,116.8,17.3,45.83,6.41,6.81,True,4.01,120.1,34.4,0.84,17.79,True,3.86,,2850000,1.9,4.2,6.75,14.07,2023-02-20 12:15:00,23.11,8.56,2023-02-22,AMC
POR,Portland General Electric Company,Utilities,Utilities - Regulated Electric,USA,4300000000,19.08,49.62,0.030299999999999997,824679,Wedge,1,-,2.6,0.3,89280000,4.05,16.27,3.05,0.0,88820000.0,8.77,233000000.0,13.68,0.83,,6.12,2650000000.0,1.62,4.5,1.81,9380000.0,10.19,31.13,1.59,12.51,2.3,51.14,1.59,3.24,15.3,1.4,8.5,41.58,57.03,1.27,1.81,,2.6,5.3,12.99,0.59,3.65,0.7,5.7,49.5,19.34,1.20,2873,0.8,13.0,15.0,60.31,2.75,2.34,True,1.42,23.3,8.8,1.09,48.16,True,1.32,68.5,755660,2.5,4.41,2.92,2.45,2023-02-20 12:15:00,10.56,12.41,2023-02-16,BMO
CMRX,"Chimerix, Inc.",Healthcare,Biotechnology,USA,143500000,0.95,1.65,0.0123,639815,Wedge,1,-,1.74,0.8,87640000,4.07,,-0.86,1.81,79260000.0,9.34,153600000.0,,-0.24,62.3,25.0,33100000.0,4.34,191.4,1.76,2720000.0,34.78,3.13,0.53,143.7,119.7,7.5,72.18,3.27,0.5,,147.0,1.27,6.25,11.29,,,4.3,210.7,73.6,1.16,,16.4,19.1,98.6,29.92,0.09,87,16.4,30325.2,,34.06,4.48,4.57,True,0.0,,,0.75,1.63,True,0.0,0.0,849110,1.7,6.96,11.92,22.03,2023-02-20 12:15:00,3.43,3.2,,
RISR,FolioBeyond Rising Rates ETF,Financial,Exchange Traded Fund,USA,0,,31.57,-0.0028000000000000004,112128,Wedge,1,-,,,0,0.41,,,,,4.54,,,,,1.87,,,,,,7.05,,,,,,4.88,,,,,28.5,34.44,0.06,1.5,,,,8.33,,4.77,,,,10.77,0.52,0,,,,60.3,1.59,1.52,False,,,,1.12,31.66,True,,,99790,,2.42,2.67,0.35,2023-02-20 12:15:00,,,,
PLDR,Putnam Sustainable Leaders ETF,Financial,Exchange Traded Fund,USA,0,,22.62,-0.0014000000000000002,31443,Wedge,1,-,,,0,0.57,,,,,3.49,,,,,6.97,,,,,,7.5,,,,,,19.83,,,,,19.94,25.80,5.8,0.13,,,,12.33,,0.59,,,,13.45,0.23,0,,,,52.89,0.25,0.31,False,,,,0.11,22.65,True,,,276450,,0.22,2.11,1.17,2023-02-20 12:15:00,,,,
BG,Bunge Limited,Consumer Defensive,Farm Products,USA,14610000000,9.28,97.57,0.0002,752541,Wedge,1,-,10.52,0.4,150560000,1.33,8.83,11.05,0.17,148490000.0,0.83,1610000000.0,,3.31,87.8,1.85,67230000000.00001,0.22,79.1,1.27,2830000.0,3.1,57.82,1.69,6.38,6.7,129.5,5.05,10.96,8.9,5.39,21.3,80.41,128.40,2.21,2.5,,22.6,13.4,24.01,0.65,2.56,0.9,6.7,5.6,21.34,2.59,22000,1.6,18.7,3.3,47.94,1.76,2.68,True,0.59,41.0,2.6,0.67,97.55,True,0.34,17.0,1120000,1.8,0.63,0.13,0.18,2023-02-20 12:15:00,1.91,2.53,2023-02-08,BMO
DMRC,Digimarc Corporation,Technology,Information Technology Services,USA,443300000,,22.56,0.0199,125132,Wedge,1,-,-3.03,1.0,19720000,11.63,,-2.54,1.5,13800000.0,8.2,-55600000.0,,-0.5,59.8,2.84,30100000.0,14.73,38.0,0.02,2630000.0,20.58,5.11,4.41,20.4,54.1,17.0,30.67,2.87,7.86,20.0,64.9,12.45,32.49,22.01,,,2.2,62.9,30.56,1.49,,5.4,4.0,51.5,81.2,1.13,228,5.4,21.9,,61.24,5.63,4.94,True,0.0,335.6,,1.78,22.12,True,0.0,,70400,3.0,6.67,10.48,25.71,2023-02-20 12:15:00,19.05,37.32,2023-03-01,AMC
RES,"RPC, Inc.",Energy,Oil & Gas Equipment & Services,USA,2009999999,8.88,9.03,-0.028999999999999998,978688,Wedge,1,-,1.02,41.1,213360000,6.04,5.43,1.66,3.11,77780000.0,4.76,218400000.0,,0.38,32.8,7.29,1600000000.0,1.26,103.4,0.05,7360000.0,15.77,3.62,2.49,5.45,8.4,11.4,13.44,0.16,56.12,,11.5,5.7,12.91,1.57,0.16,,15.5,1.1,30.05,1.81,1.77,2.8,3.5,32.1,58.42,0.48,2250,3.3,104.0,7.0,45.32,4.14,5.33,True,0.0,605.1,5.0,0.78,9.30,True,0.0,0.0,1260000,2.8,3.43,0.04,7.12,2023-02-20 12:15:00,9.46,5.85,2023-01-25,BMO
EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,USA,7090000000,20.37,151.19,0.0163,268122,Wedge,1,-,7.42,1.6,48870000,3.65,16.69,9.06,10.44,45170000.0,4.97,381500000.0,20.37,2.27,97.1,2.07,10770000000.0,0.66,194.2,2.77,740000.0,22.2,37.69,4.01,16.68,7.2,163.75,28.71,8.61,17.56,1.0,18.7,95.64,156.67,2.08,0.6,19.31,18.5,15.3,3.5,1.12,0.4,1.2,5.6,14.4,58.08,3.10,34000,1.3,12.1,4.9,60.05,2.09,1.96,True,0.23,16.7,3.5,0.97,148.76,True,0.23,7.0,277430,1.7,2.77,2.35,19.91,2023-02-20 12:15:00,1.65,2.68,2023-02-23,BMO
ANEB,"Anebulo Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,71500000,,2.91,0.044800000000000006,536,Wedge,1,-,-0.44,7.8,25630000,1.19,,-0.66,0.0,7950000.0,8.62,-10600000.0,,-0.16,26.7,11.26,,,82.3,49.41,30000.0,30.92,0.61,4.78,13.8,61.2,7.0,57.73,0.67,4.36,,63.6,1.77,7.88,20.27,,,,,63.01,,,12.3,,,64.69,0.30,4,12.3,,,51.34,4.85,9.15,False,0.0,224.8,,0.07,2.79,True,0.0,,7830,1.5,0.9,4.01,9.57,2023-02-20 12:15:00,0.37,3.72,2023-02-10,BMO
WIX,Wix.com Ltd.,Technology,Software - Infrastructure,Israel,4960000000,,85.4,-0.0134,636262,Channel Up,1,-,-8.63,3.49,58360000,0.86,92.93,0.92,0.0,55360000.0,4.3,-496900000.0,,0.09,91.7,1.99,1360000000.0,3.64,32.9,3.08,3900000.0,17.26,-1.1,,214.5,25.1,99.31,4.11,20.97,4.07,0.8,,53.12,111.35,11.15,,,13.0,36.5,23.3,1.23,,1.1,34.3,61.3,60.77,4.10,4789,1.1,8.1,25.8,48.74,5.03,4.27,True,,401.2,36.5,0.95,86.56,True,,,673280,2.2,3.09,2.93,14.95,2023-02-20 12:15:00,7.04,5.79,2023-02-22,BMO
BRLI,Brilliant Acquisition Corporation,Financial,Shell Companies,China,22380000,,10.81,0.0,94,Channel Up,1,-,-0.28,69.65,4450000,0.0,,,0.0,630000.0,0.62,-1500000.0,,,15.48,2.37,,,88.6,64.53,0.0,4.75,6.11,1.77,,3.7,,8.1,15.07,0.72,20.0,4.0,10.27,11.23,0.93,,,9.34,,3.74,,,8.2,,,5.26,0.02,0,8.2,,,63.26,0.03,0.24,False,0.13,537.6,,0.01,10.81,True,0.0,,16800,3.0,0.27,0.99,3.64,2023-02-20 12:15:00,0.27,0.1,,
SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,149970000000,22.92,80.32,-0.0002,4759429,Channel Up,1,S&P 500,3.5,6.73,1890000000,0.17,14.66,5.48,1.09,1690000000.0,5.24,6630000000.0,1.24,1.0,88.5,3.76,22310000000.0,6.72,33.2,0.57,12030000.0,6.03,14.17,5.67,23.3,0.9,92.42,10.09,24.9,3.23,18.46,16.0,59.35,93.16,3.53,1.0,1806.91,16.6,1.1,13.78,0.94,1.25,,20.0,93.1,35.33,1.95,35200,,26.4,36.5,51.84,1.54,2.63,True,15.59,34.2,25.9,0.62,80.34,True,0.78,24.9,7650000,2.2,1.9,0.02,10.19,2023-02-20 12:15:00,0.71,1.57,2023-01-18,BMO
BLMN,"Bloomin' Brands, Inc.",Consumer Cyclical,Restaurants,USA,2360000000,28.63,27.51,0.0219,2093314,Channel Up,1,-,0.96,0.7,89190000,13.72,9.04,3.04,54.61,83850000.0,18.42,101900000.0,9.0,0.88,,16.32,4420000000.0,0.54,208.0,2.86,8690000.0,19.76,2.67,10.3,6.25,2.3,29.64,17.61,1.06,26.06,3.18,30.2,15.89,27.94,36.73,0.96,14.34,42.2,27.8,1.55,1.9,3.49,0.2,0.7,68.7,73.13,0.86,82000,0.3,4.5,4.1,78.41,4.05,3.33,True,3.45,955.1,1.7,1.38,26.92,True,3.44,33.0,1520000,2.2,12.65,21.22,30.98,2023-02-20 12:15:00,10.37,5.72,2023-02-16,BMO
MVO,MV Oil Trust,Energy,Oil & Gas E&P,USA,159900000,7.17,13.62,-0.020099999999999996,43221,Channel Up,1,-,1.9,25.0,11500000,3.06,,,0.0,7160000.0,11.9,21900000.0,1.02,,13.3,4.13,23500000.0,6.8,101.0,,60000.0,13.31,0.62,21.97,,293.5,,39.41,0.08,177.67,7.0,293.5,9.24,16.41,16.6,2.22,,19.7,143.4,17.0,0.82,16.3,,17.0,,47.4,0.57,0,,135.1,93.3,41.67,3.25,3.76,True,0.0,133.3,93.2,0.56,13.90,True,0.0,116.8,77810,,6.43,6.46,6.95,2023-02-20 12:15:00,0.87,0.8,,
LBAI,"Lakeland Bancorp, Inc.",Financial,Banks - Regional,USA,1270000000,12.73,19.7,0.0097,308460,Channel Up,1,-,1.55,0.3,64840000,0.36,9.73,2.02,0.0,61400000.0,9.26,88400000.0,1.41,0.46,58.6,6.03,291500000.0,4.34,64.0,0.5,1240000.0,16.57,16.69,1.18,4.17,0.9,19.7,5.4,4.15,4.74,9.0,8.6,13.91,20.02,11.87,0.58,15.98,14.1,19.2,1.6,0.84,2.94,,9.5,,41.62,0.38,681,,48.5,89.7,61.69,1.67,2.05,True,0.51,1.0,30.3,1.70,19.51,True,0.18,35.4,181520,2.8,2.43,7.01,17.24,2023-02-20 12:15:00,2.01,6.81,2023-01-26,BMO
