Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
EBR,Centrais Eletricas Brasileiras S.A.,Utilities,Utilities - Regulated Electric,Brazil,16140000000,23.23,6.97,0.0131,869387,TL Support,1,-,0.3,,2020000000,1.97,7.11,0.98,,2020000000.0,13.2,,7.49,,2.34,13.42,38560000000.0,0.42,32.3,,800000.0,27.32,48.45,0.14,14.0,,11.7,1.6,,,3.1,,6.34,10.39,12.11,0.15,,,,32.88,,2.15,,,,10.02,0.27,12126,,12.8,,37.0,3.25,3.06,False,,,,0.52,6.88,True,,,1670000,1.0,7.89,10.81,17.8,2023-02-17,0.04,0.48,2022-11-09,AMC
LTCH,"Latch, Inc.",Technology,Software - Application,USA,123590000,,0.85,-0.086,280086,"['Channel Down', 'TL Support']",2,-,-1.72,0.5,141970000,0.27,,-0.88,0.0,128090000.0,0.44,-172400000.0,,-0.29,48.4,25.76,48400000.0,2.55,875.9,8.42,4950000.0,23.42,2.41,0.35,20.0,37.0,4.12,85.34,1.82,0.47,49.7,43.2,0.53,5.86,19.74,,,,39.7,85.49,,,7.5,,5.2,61.5,0.09,440,8.0,107.6,,45.3,11.72,10.34,True,0.01,66.4,,0.42,0.93,True,0.0,,660360,1.5,6.93,3.45,29.61,2023-02-17,3.86,7.49,,
CBSH,"Commerce Bancshares, Inc.",Financial,Banks - Regional,USA,8350000000,18.22,67.02,0.0109,396157,TL Support,1,-,3.68,2.2,124840000,0.65,16.54,4.05,3.5,116020000.0,1.7,467100000.0,,0.95,73.6,2.25,877600000.0,9.51,55.8,1.53,3160000.0,4.35,18.84,3.56,1.3,1.4,68.15,2.4,18.58,3.61,,16.4,59.81,72.60,1.54,1.08,22.71,16.1,21.9,7.69,0.76,1.61,,3.5,,12.06,1.15,4595,,21.2,,51.13,1.43,1.64,True,0.0,2.5,53.2,1.07,66.30,True,0.0,26.6,370690,3.0,0.95,0.16,1.22,2023-02-17,2.72,8.52,2023-01-19,BMO
NGS,"Natural Gas Services Group, Inc.",Energy,Oil & Gas Equipment & Services,USA,131259999,,10.83,-0.0155,21384,"['Channel Up', 'TL Support']",2,-,-0.43,5.5,12190000,2.78,,-0.01,0.45,11620000.0,5.17,-5400000.0,,-0.01,80.4,0.55,79000000.0,1.66,614.1,4.29,30000.0,4.94,18.89,0.57,,1.8,21.5,7.75,0.21,50.48,23.0,2.3,9.11,15.00,5.5,,,27.7,4.2,27.8,1.34,,1.1,0.2,39.0,18.88,0.39,247,1.9,13.7,11.1,40.23,2.98,3.14,True,0.0,93.2,6.9,0.34,11.00,True,0.01,,62010,2.0,4.31,5.13,3.58,2023-02-17,0.28,0.52,2022-11-10,BMO
FSR,Fisker Inc.,Consumer Cyclical,Auto Manufacturers,USA,2390000000,,6.98,0.0014000000000000002,3414396,TL Support,1,-,-1.7,1.4,303230000,3.87,,-1.26,0.75,175790000.0,5.28,-515799999.99999994,,-0.41,47.2,14.46,80000.0,31009.33,238.8,1.44,58110000.0,23.72,1.95,3.58,25.9,35.1,12.67,45.89,2.42,2.88,,76.8,6.4,14.74,3.99,,,,22.6,52.65,1.08,,7.0,,,9.06,0.54,396,7.0,6.7,,46.04,6.16,8.27,True,1.12,32.8,,0.60,6.97,True,1.12,,5700000,2.8,5.14,3.86,16.58,2023-02-17,33.06,10.19,2023-02-27,AMC
CPNG,"Coupang, Inc.",Consumer Cyclical,Internet Retail,South Korea,28170000000,,15.77,-0.024700000000000003,5042020,"['TL Support', 'Wedge Down']",2,-,-0.34,0.2,1770000000,0.77,84.78,0.19,91.3,1580000000.0,2.65,-599100000.0,,0.05,80.1,17.35,20330000000.0,1.39,234.3,0.0,18310000.0,10.75,1.23,12.82,371.4,7.1,23.52,31.85,1.63,9.7,,28.3,8.98,27.12,7.21,,,30.3,53.2,41.85,,,0.9,61.5,20.8,75.61,0.74,68000,1.2,9.8,2.9,44.33,4.38,4.4,True,0.33,127.3,2.9,0.73,16.17,True,0.26,,6930000,2.3,3.6,4.17,3.08,2023-02-17,1.16,2.64,2022-11-09,AMC
KVHI,"KVH Industries, Inc.",Technology,Communication Equipment,USA,197200000,,9.99,0.0132,10447,TL Support,1,-,-0.56,3.4,18710000,0.4,54.0,0.18,2.94,16870000.0,3.85,-10300000.0,,0.03,65.3,10.08,161200000.0,1.22,56.8,6.86,70000.0,4.39,8.26,1.21,110.23,11.3,13.0,12.5,3.53,2.83,30.0,14.6,6.89,11.88,2.25,,,2.5,13.8,15.91,0.56,,2.9,0.5,35.5,44.99,0.33,607,3.6,2.3,7.9,47.41,2.96,3.04,True,0.0,102.6,12.1,0.31,9.86,True,0.0,,34050,1.5,0.86,0.71,7.04,2023-02-17,0.39,1.94,2022-12-06,BMO
PWS,Pacer WealthShield ETF,Financial,Exchange Traded Fund,USA,0,,28.43,0.0005,6397,TL Support,1,-,,,0,0.99,,,,,0.81,,,,,2.63,,,,,0.0,7.58,,,,,,7.84,,,,,28.15,32.43,0.75,0.42,,,,12.33,,1.47,,,,1.01,0.24,0,,,,42.28,0.5,0.73,False,,,,0.66,28.42,True,,,9690,,1.33,1.21,4.5,2023-02-17,,0.31,,
TGS,Transportadora de Gas del Sur S.A.,Energy,Oil & Gas Midstream,Argentina,1610000000,10.8,11.28,-0.0384,155583,TL Support,1,-,1.04,51.0,156350000,0.09,,-0.35,0.0,152740000.0,10.26,163300000.0,,,2.3,31.32,724300000.0,2.23,327.4,24.02,320000.0,72.74,7.51,1.5,148.6,10.7,5.6,114.86,0.25,45.1,,17.4,4.58,12.78,4.41,,15.92,88.4,7.4,11.74,0.51,,3.1,64.4,44.2,146.29,0.58,829,3.3,4.6,36.8,51.58,4.94,5.32,True,0.35,40.8,23.7,0.72,11.73,True,0.34,,214820,3.5,1.38,4.24,43.07,2023-02-17,0.21,1.51,,
JGGC,Jaguar Global Growth Corporation I,Financial,Shell Companies,USA,317230000,73.26,10.33,-0.001,1160,TL Support,1,-,0.14,,30670000,0.05,,,,23000000.0,0.49,5200000.0,,,90.2,2.43,,,,9.05,0.0,4.98,7.44,1.39,,2.9,,,0.03,396.54,,3.1,9.82,11.31,1.08,,,,,8.66,,,38.7,,,5.19,0.16,0,,,,53.22,0.16,2.3,False,0.0,,,0.01,10.34,True,0.0,,109780,,0.07,0.58,2.66,2023-02-17,0.01,0.03,,
LFCR,"Lifecore Biomedical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,175520000,,5.97,0.0,69121,TL Support,1,-,-1.72,0.2,29580000,0.0,25.96,0.23,,29040000.0,14.96,-50700000.0,,-0.04,88.6,33.44,187500000.0,0.94,380.8,1.89,320000.0,46.51,3.28,1.82,174.2,,13.25,47.54,0.14,41.79,10.0,,5.76,12.04,7.87,,,44.6,14.2,50.41,1.11,,0.6,16.9,24.4,3.65,0.36,689,1.4,4.3,,39.69,4.67,5.55,True,1.47,57.2,,0.77,5.97,True,0.99,,90300,1.3,5.47,11.23,32.57,2023-02-17,1.1,3.55,,
RAVE,"Rave Restaurant Group, Inc.",Consumer Cyclical,Restaurants,USA,22480000,3.58,1.59,0.0127,20451,TL Support,1,-,0.44,1.4,16350000,1.27,,,91.82,12470000.0,0.63,7900000.0,0.36,,6.6,5.3,11300000.0,1.99,431.1,2.91,50000.0,16.91,0.57,2.79,,52.1,,43.24,0.24,6.61,10.0,75.2,0.82,2.28,0.63,,10.71,19.3,54.6,30.26,0.67,,2.7,16.3,100.0,93.9,0.08,24,2.7,7.4,15.8,46.86,2.58,4.77,True,0.0,12.4,70.1,0.34,1.57,True,0.0,,59820,,2.84,1.79,15.44,2023-02-17,0.42,0.87,2023-02-03,BMO
RYTM,"Rhythm Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1490000000,,26.6,0.0318,275250,TL Support,1,-,-3.59,0.1,56350000,4.21,,-3.02,29.43,56170000.0,10.23,-181500000.0,,-0.81,,3.87,16700000.0,89.4,53.8,29.04,7740000.0,9.69,5.47,4.86,14.4,56.6,36.56,301.21,6.2,4.29,9.0,72.8,3.04,34.99,8.65,,,4.4,59.8,23.98,1.8,,10.9,,92.0,775.0,1.65,140,10.9,330.0,,41.74,5.21,5.63,True,0.26,13.8,,0.50,25.78,True,0.26,,552990,1.9,6.42,8.35,36.28,2023-02-17,13.77,13.99,,
CLDX,"Celldex Therapeutics, Inc.",Healthcare,Biotechnology,USA,2009999999,,43.02,0.0161,315939,TL Support,1,-,-2.27,0.2,47100000,1.26,,-2.43,68.52,46960000.0,7.4,-106000000.0,,-0.59,,24.91,1100000.0,1831.48,18.4,2.56,3320000.0,25.79,7.36,5.85,2.1,25.8,64.33,34.86,6.91,6.23,,27.7,19.85,48.40,3.48,,,38.7,16.9,11.12,2.17,,20.5,7.3,,116.73,1.78,132,20.5,100.0,,45.8,3.42,3.99,True,0.0,26.9,,0.69,42.34,True,0.0,,457540,1.5,3.6,1.67,27.76,2023-02-17,7.08,7.26,,
PSN,Parsons Corporation,Industrials,Specialty Industrial Machinery,USA,4540000000,52.04,44.86,0.015600000000000001,821936,TL Support,1,-,0.86,0.1,103610000,1.28,20.47,2.19,0.0,102750000.0,6.58,97500000.0,4.82,0.54,99.39,6.66,4040000000.0,1.12,41.3,1.94,3570000.0,4.5,18.85,2.38,19.07,2.5,49.6,34.31,1.46,30.78,10.8,5.1,29.91,50.15,3.01,,21.61,44.0,4.4,10.55,0.85,,1.4,3.8,23.0,49.98,1.04,15500,1.4,18.6,4.4,52.67,2.65,2.15,True,0.36,51.0,2.4,1.88,44.17,True,0.36,,436340,2.6,2.03,0.23,5.17,2023-02-17,3.47,8.18,2023-02-15,BMO
DCOM,"Dime Community Bancshares, Inc.",Financial,Banks - Regional,USA,1170000000,8.91,31.06,0.0068000000000000005,130839,TL Support,1,-,3.49,4.4,38170000,2.79,7.77,4.0,35.27,35770000.0,3.63,137800000.0,,0.86,75.6,12.73,392300000.0,2.97,16.6,7.71,1510000.0,9.97,26.84,1.16,13.29,1.1,35.8,11.76,14.43,2.15,,13.2,28.36,36.82,2.42,0.96,,4.7,24.1,15.64,1.08,3.09,,22.8,,9.52,0.95,802,,13.7,95.8,46.16,2.88,3.1,True,0.2,9.1,35.1,1.16,30.85,True,0.2,27.5,112850,2.2,1.13,2.65,2.58,2023-02-17,4.23,13.4,2023-01-27,BMO
INST,"Instructure Holdings, Inc.",Technology,Software - Application,USA,3740000000,,26.52,-0.0015,134126,"['Channel Up', 'TL Support']",2,-,-0.35,2.4,142110000,3.63,22.78,1.16,2.09,140210000.0,1.8,-49200000.0,,0.26,98.5,16.88,461100000.0,8.12,56.4,1.82,2500000.0,7.32,8.97,2.96,7.28,2.3,29.38,8.96,1.84,14.44,,3.9,15.68,31.47,13.14,,33.59,,2.0,15.73,,,1.0,,63.3,69.13,1.07,1283,1.0,14.2,10.4,49.37,4.62,3.57,True,0.39,27.1,10.7,0.67,26.56,True,0.38,,201390,1.7,1.85,4.11,15.8,2023-02-17,1.78,12.39,2023-02-13,AMC
OSW,OneSpaWorld Holdings Limited,Consumer Cyclical,Leisure,Bahamas,869750000,23.4,10.88,0.0,623006,Wedge Up,1,-,0.47,5.4,92560000,0.83,22.91,0.47,10.45,54770000.0,2.64,44600000.0,,0.1,95.8,6.46,463000000.0,1.88,80.4,0.26,6680000.0,15.01,3.94,2.76,92.31,6.4,14.33,1.12,0.44,24.71,,13.6,6.8,11.55,16.61,,103.54,,10.0,5.81,1.93,,1.2,,15.0,60.0,0.34,2905,1.8,272.2,0.1,56.14,2.4,3.14,True,0.61,146.1,9.6,1.73,10.88,True,0.61,,359110,1.5,1.82,6.33,19.18,2023-02-17,12.2,18.61,,
OSUR,"OraSure Technologies, Inc.",Healthcare,Medical Instruments & Supplies,USA,438100000,,5.95,0.0259,1185908,Wedge Up,1,-,-0.61,0.7,72620000,19.48,,-0.46,12.73,69780000.0,18.76,-43900000.0,,-0.01,87.9,15.53,328000000.0,1.34,44.5,4.31,1350000.0,37.73,4.71,1.26,4.2,10.0,5.44,30.57,1.38,4.31,20.0,12.3,2.62,8.56,23.44,,,23.9,6.2,30.49,0.11,,2.8,12.8,38.2,127.1,0.31,785,3.9,116.1,13.9,65.4,7.22,5.23,True,0.01,134.8,13.4,2.41,5.80,True,0.0,,491900,2.7,12.09,16.5,39.2,2023-02-17,1.94,2.75,2023-02-14,AMC
LII,Lennox International Inc.,Industrials,Specialty Industrial Machinery,USA,9660000000,19.37,269.37,0.009399999999999999,252782,Wedge Up,1,-,13.9,1.3,35400000,3.73,16.53,16.29,0.24,31820000.0,15.54,497100000.0,1.76,2.42,72.0,1.01,4720000000.0,2.05,33.7,8.28,1520000.0,0.85,-8.62,,9.78,19.0,266.43,2.84,1.34,200.52,11.01,135.9,182.85,279.31,12.6,4.24,99.23,14.3,50.9,3.56,0.93,1.57,0.9,2.9,27.2,47.32,7.70,11000,1.7,17.5,12.7,60.09,2.54,3.04,True,,17.1,10.0,0.82,266.85,True,,29.4,306780,3.0,3.87,6.67,14.02,2023-02-17,4.78,4.96,2023-01-31,BMO
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,USA,34480000000,32.26,297.72,0.0062,614821,Wedge Up,1,S&P 500,9.23,0.2,114800000,4.4,24.22,12.29,13.01,114650000.0,12.21,1070000000.0000001,3.01,2.57,82.6,12.64,7880000000.0,4.37,31.2,1.29,2470000.0,16.12,25.39,11.73,9.01,9.9,278.65,9.05,4.08,72.98,10.7,40.2,190.08,299.40,15.59,4.72,139.02,4.6,14.0,0.56,1.45,1.59,0.7,4.2,40.2,56.63,7.03,26000,1.0,6.7,16.0,64.54,2.14,2.68,True,1.38,61.3,13.6,0.89,295.88,True,0.98,48.9,687710,2.8,4.27,9.3,23.74,2023-02-17,2.15,3.59,2023-01-26,BMO
ETNB,"89bio, Inc.",Healthcare,Biotechnology,USA,684110000,,13.97,0.025699999999999997,803530,Wedge Up,1,-,-4.35,0.9,47250000,0.0,,-2.79,263.59,46170000.0,16.61,-103700000.0,,-0.69,89.3,51.85,,,45.7,18.41,4650000.0,169.17,3.23,4.33,8.6,64.2,24.38,178.29,3.95,3.54,11.0,89.9,2.0,15.50,9.74,,,,,9.87,,,5.8,,,598.5,0.87,41,5.8,,,60.99,5.55,6.72,True,0.13,59.8,,0.79,13.62,True,0.09,,1020000,1.4,7.98,20.57,104.61,2023-02-17,10.07,4.55,2022-11-10,AMC
YOU,"Clear Secure, Inc.",Technology,Software - Application,USA,4660000000,,29.34,-0.0191,1087755,Wedge Up,1,-,-0.89,0.1,83450000,0.89,96.83,0.3,98.71,68140000.0,10.88,-71400000.0,,0.05,98.21,1.32,389800000.0,11.97,266.7,1.49,12160000.0,3.55,3.5,8.38,380.95,8.3,32.5,3.7,4.22,6.95,,25.1,18.64,35.00,6.96,,50.92,,41.5,16.17,,,2.1,,87.1,57.39,1.52,2251,2.1,71.4,33.3,45.82,4.39,5.09,True,0.0,91.0,18.3,1.02,29.91,True,0.0,,1070000,2.7,4.66,0.13,10.88,2023-02-17,17.85,11.4,2022-11-14,BMO
ESE,ESCO Technologies Inc.,Technology,Scientific & Technical Instruments,USA,2490000000,29.79,97.9,0.0189,90855,Wedge Up,1,-,3.29,1.2,25860000,2.85,23.38,4.19,0.0,25550000.0,6.69,85500000.0,1.99,0.71,97.8,10.25,886000000.0,2.81,30.4,6.5,180000.0,10.19,41.23,2.37,16.08,5.2,111.0,37.48,2.04,47.95,15.0,8.2,60.03,101.52,11.83,0.32,26.7,8.9,7.1,3.57,1.11,0.33,1.2,4.6,38.7,63.08,2.95,2894,1.8,16.1,13.1,57.14,2.48,3.13,True,0.14,28.8,9.7,0.94,96.08,True,0.12,9.7,97000,1.3,1.77,6.04,21.78,2023-02-17,0.69,1.83,2023-02-08,AMC
RGA,"Reinsurance Group of America, Incorporated",Financial,Insurance - Reinsurance,USA,9810000000,16.28,149.06,0.005699999999999999,385140,Wedge Up,1,-,9.16,0.1,67000000,1.66,8.52,17.49,0.0,66620000.00000001,6.01,623000000.0,0.21,3.29,99.3,9.75,16239999999.999998,0.6,43.3,0.06,610000.0,14.74,54.52,2.73,9.3,0.3,157.36,27.4,53.37,2.79,77.1,3.4,97.61,153.35,4.91,3.2,5.23,3.5,3.3,2.8,0.91,2.15,,7.3,,52.71,3.64,3500,,1.3,1.6,53.64,1.86,2.58,True,1.15,30.8,1.7,0.95,148.22,True,1.15,72.7,405240,2.5,0.48,3.06,13.71,2023-02-17,0.92,1.51,2023-02-02,AMC
SEAS,"SeaWorld Entertainment, Inc.",Consumer Cyclical,Leisure,USA,4170000000,14.91,65.65,0.0014000000000000002,652320,Wedge Up,1,-,4.4,1.2,67180000,0.11,13.54,4.85,2.81,35640000.0,13.78,313700000.0,0.8,0.73,,21.53,1710000000.0,2.43,180.7,4.85,3270000.0,19.06,-6.26,,16.73,12.6,70.78,8.16,1.73,38.02,18.52,124.5,40.01,76.57,22.69,,11.93,88.6,17.9,14.26,2.01,,0.5,2.3,50.1,64.08,1.81,2800,0.6,8.4,28.7,63.21,2.27,2.92,True,,55.9,18.3,0.97,65.56,True,,,674270,2.1,3.27,12.35,23.15,2023-02-17,9.19,4.86,2023-02-28,BMO
FLEX,Flex Ltd.,Technology,Electronic Components,Singapore,10200000000,13.45,23.73,-0.021,2565090,Wedge Up,1,-,1.76,0.3,452000000,2.91,9.76,2.43,19.46,450230000.0,0.47,818000000.0,0.82,0.51,,19.91,29720000000.0,0.34,60.0,0.57,13970000.0,22.07,9.97,2.38,5.24,4.0,26.86,35.52,5.96,3.98,16.31,19.4,13.63,25.12,10.58,,34.59,27.1,13.1,5.53,1.49,,0.7,1.8,7.5,74.1,0.72,172648,1.4,17.2,4.6,49.49,2.03,2.94,True,0.89,4.6,2.8,0.52,24.24,True,0.78,,4900000,,1.67,3.08,26.25,2023-02-17,3.1,2.85,2023-01-25,AMC
MCY,Mercury General Corporation,Financial,Insurance - Property & Casualty,USA,2029999999,,36.54,0.0227,758027,Wedge Up,1,-,-8.59,52.01,55370000,1.72,28.66,1.27,0.0,26570000.0,6.34,-475400000.0,,-0.36,43.6,0.69,3540000000.0,0.57,33.8,4.35,700000.0,3.42,27.93,1.31,205.8,7.2,45.0,31.61,6.05,6.04,37.9,26.2,27.89,56.21,6.84,1.27,10.25,27.7,10.5,34.99,0.62,3.48,,4.3,,31.01,1.41,4300,,3.4,17.0,51.58,6.25,3.67,True,0.24,,13.4,2.71,35.73,True,0.24,56.56,280090,2.0,0.38,2.96,2.73,2023-02-17,2.65,2.52,2023-02-14,AMC
IAA,"IAA, Inc.",Industrials,Specialty Business Services,USA,5580000000,19.36,41.46,-0.018000000000000002,1985144,Wedge Up,1,-,2.14,0.2,133699999,3.51,17.57,2.36,0.0,133100000.0,3.81,287800000.0,,0.53,,3.78,2120000000.0,2.63,50.9,2.21,9600000.0,10.65,3.47,11.95,5.17,9.1,46.0,15.29,1.08,38.24,,70.5,31.32,44.07,3.65,,36.8,25.1,20.1,5.92,1.46,,1.7,10.8,34.5,32.38,0.86,4446,1.7,18.3,19.8,47.59,1.7,1.97,True,2.44,22.6,13.6,0.99,42.22,True,2.37,,2009999,3.0,1.93,2.61,11.24,2023-02-17,7.21,4.79,2023-02-21,AMC
AMX,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,64769999999,15.14,20.65,0.0054,1658144,Wedge Up,1,-,1.36,,3180000000,4.5,13.32,1.55,,3130000000.0,0.05,4350000000.0,1.66,0.45,8.7,3.98,46490000000.0,1.39,144.8,2.4,9350000.0,16.38,6.19,3.34,15.7,,21.52,16.87,1.98,10.42,9.11,,15.34,21.32,13.46,0.64,,52.7,13.1,3.14,0.89,3.08,0.6,2.6,41.7,34.59,0.46,178399,0.7,1.8,,59.78,3.04,2.11,True,1.78,36.9,,0.98,20.54,True,1.3,13.57,1690000,2.3,1.04,5.74,12.23,2023-02-17,0.3,5.55,,
PEPG,PepGen Inc.,Healthcare,Biotechnology,USA,383410000,,17.01,0.027200000000000002,23995,Wedge Up,1,-,-2.69,32.05,23630000,0.47,,-3.74,0.03,16059999.999999998,5.39,-61300000.0,,-0.87,76.8,13.48,,,,0.62,260000.0,67.59,8.16,2.08,21.3,34.3,24.4,,8.69,1.96,,76.3,4.32,17.99,27.23,,,,,5.42,,,13.2,,,293.75,1.05,31,13.2,,,56.04,7.88,6.12,False,0.0,117.3,,0.25,16.56,True,0.0,,97510,1.2,2.78,10.81,40.91,2023-02-17,1.65,2.71,,
POST,"Post Holdings, Inc.",Consumer Defensive,Packaged Foods,USA,5300000000,6.61,91.98,0.0165,507542,Wedge Up,1,-,13.92,1.1,58800000,0.27,21.19,4.34,3.27,53090000.0,1.12,871600000.0,0.14,0.82,93.7,2.69,6080000000.0,0.87,629.7,3.06,1720000.0,3.36,58.3,1.58,15.0,7.6,104.17,29.26,16.59,5.54,48.7,25.7,61.67,98.84,1.91,,42.35,88.1,4.4,6.94,0.69,,2.0,2.3,25.5,49.15,2.12,10420,2.8,17.1,9.4,49.73,1.77,2.35,True,1.72,295.3,14.3,1.09,90.49,True,1.72,,465930,2.1,0.1,0.08,5.93,2023-02-17,3.23,3.69,2023-02-02,AMC
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,47090000000,5.53,129.61,-0.0325,3378605,Wedge Up,1,S&P 500,23.45,0.2,390000000,7.9,7.85,16.52,5.13,383530000.0,6.4,9390000000.0,,6.65,82.5,4.37,170540000000.0,0.28,164.8,1.45,9420000.0,9.11,56.18,2.31,29.87,11.6,159.6,47.22,10.92,11.86,,35.2,79.65,150.39,2.17,4.08,5.45,14.3,5.8,13.82,1.63,3.15,0.9,8.5,8.2,62.72,4.78,9813,1.3,50.6,5.8,42.65,2.18,3.44,True,0.53,535.4,4.1,0.88,133.97,True,0.48,22.5,3860000,1.9,6.37,0.66,6.19,2023-02-17,2.46,2.44,2023-01-26,BMO
WTM,"White Mountains Insurance Group, Ltd.",Financial,Insurance - Property & Casualty,Bermuda,3940000000,,1551.67,0.0076,8447,Wedge Up,1,-,-111.5,0.3,2860000,3.34,28.21,55.0,14.04,2500000.0,8.54,-319200000.0,,,90.4,16.42,1070000000.0000001,3.68,141.9,14.14,30000.0,19.43,1298.55,1.19,10.0,7.8,,46.41,96.73,16.04,7.7,16.2,1017.58,1551.00,9.71,1.0,48.6,31.5,7.0,0.04,0.4,0.06,,43.1,,52.49,34.76,1648,,25.0,24.2,65.86,1.8,2.14,False,0.17,87.9,53.6,0.75,1540.01,True,0.17,,11310,3.0,3.83,8.7,17.37,2023-02-17,1.37,3.03,2022-11-07,BMO
CNA,CNA Financial Corporation,Financial,Insurance - Property & Casualty,USA,11740000000,13.22,43.37,-0.0044,265698,Wedge Up,1,-,3.28,0.3,271300000,0.73,8.62,5.03,371.81,270070000.0,6.26,894000000.0,2.64,1.28,99.0,7.49,11880000000.0,0.99,25.5,0.28,610000.0,5.33,32.53,1.33,7.25,1.4,49.0,5.08,1.75,24.71,5.0,9.6,34.94,48.98,5.4,1.68,8.0,1.9,8.7,11.45,0.68,3.87,,4.4,,24.14,0.79,6100,,1.9,10.0,59.91,1.75,1.91,True,0.32,6.6,7.5,1.48,43.56,True,0.29,48.6,179610,3.0,2.66,4.64,6.08,2023-02-17,0.23,3.4,2023-02-06,BMO
SRPT,"Sarepta Therapeutics, Inc.",Healthcare,Biotechnology,USA,11000000000,,124.57,0.0206,823307,Wedge Up,1,-,-8.21,0.2,87630000,3.42,,-5.01,138.12,83680000.0,2.53,-716200000.0,,-1.35,89.1,14.0,876000000.0,12.55,27.5,6.83,6720000.0,14.65,4.92,25.32,38.3,23.2,151.0,55.73,23.48,5.31,,97.4,61.28,134.08,3.87,,,1.3,17.9,7.09,0.96,,4.0,164.5,83.9,103.28,3.89,840,4.4,21.6,75.4,53.98,3.28,3.08,True,3.58,388.0,81.8,0.91,122.05,True,3.58,,905480,1.8,1.53,0.63,21.17,2023-02-17,8.04,7.43,2023-02-21,AMC
NTRS,Northern Trust Corporation,Financial,Asset Management,USA,20110000000,15.75,96.71,0.0103,624290,Wedge Up,1,S&P 500,6.14,0.2,208400000,1.13,12.8,7.55,0.42,207300000.0,6.91,1280000000.0,2.71,1.54,85.1,6.27,6990000000.0,2.88,30.7,0.07,2630000.0,5.83,48.68,1.99,9.67,0.9,98.46,23.42,21.6,4.48,5.8,14.6,76.15,125.45,9.29,3.0,20.67,10.5,0.9,22.91,1.1,3.1,,4.9,96.7,27.0,2.20,21100,,21.6,29.7,51.9,1.64,2.16,True,14.23,0.3,21.9,0.62,95.72,True,0.37,38.0,999770,2.9,0.1,3.8,1.84,2023-02-17,1.27,2.63,2023-01-19,BMO
FHI,"Federated Hermes, Inc.",Financial,Asset Management,USA,3490000000,15.38,39.98,0.0003,1067122,Wedge Up,1,-,2.6,3.8,84340000,0.35,11.09,3.6,4.26,84310000.0,5.02,226700000.0,0.96,0.69,81.9,10.05,1340000000.0,2.61,14.9,2.95,1940000.0,11.93,11.52,3.47,12.73,11.4,40.8,16.02,5.51,7.25,15.99,22.1,27.88,41.20,10.11,1.08,161.62,6.4,19.6,2.96,1.05,2.7,2.6,2.6,95.7,43.4,0.91,1968,2.6,16.7,26.1,56.96,2.08,2.52,True,0.41,6.4,17.0,1.82,39.97,True,0.41,41.5,587220,2.7,1.52,5.38,15.17,2023-02-17,2.31,3.31,2023-01-26,AMC
EYE,"National Vision Holdings, Inc.",Consumer Cyclical,Specialty Retail,USA,3310000000,57.57,41.05,0.0049,420145,Wedge Up,1,-,0.71,0.1,78910000,3.27,41.97,0.98,1.7,77460000.0,8.31,57600000.0,,-0.02,,1.48,2009999999.9999998,1.64,227.0,1.42,6750000.0,11.19,11.49,3.57,39.91,2.5,41.73,10.62,3.18,12.91,10.7,6.3,22.59,45.86,5.91,,139.02,43.7,10.3,10.49,1.49,,1.1,11.7,54.3,81.72,1.21,13735,1.4,3.6,3.9,53.06,2.75,2.88,True,0.63,67.7,2.9,0.84,40.85,True,0.62,,498930,2.1,0.7,3.01,19.01,2023-02-17,8.72,13.53,2022-11-10,BMO
VII,7GC & Co. Holdings Inc.,Financial,Shell Companies,USA,297350000,31.25,10.25,0.0039000000000000003,4,Wedge Up,1,-,0.33,,28750000,0.49,,,,22770000.0,1.28,9400000.0,,,97.3,2.86,,,287.4,4.46,10000.0,4.12,7.67,1.34,,4.1,,4.81,0.01,991.18,,4.4,9.19,10.25,1.28,,,46.47,,0.0,,,0.2,,,11.53,0.05,0,0.2,,,61.13,0.0,0.19,False,0.0,83.3,,0.00,10.21,True,0.0,,60220,,0.9,1.55,3.39,2023-02-17,0.04,0.16,,
